transaction_id,merchant_id,order_id,amount_in_paise,payment_method,customer_phone_hash,device_hash,h3_index_res9,pincode,account_age_days,form_fill_duration_ms,canvas_entropy_score,is_bot_keystrokes,device_rto_rate,device_order_count,h3_cluster_rto_rate,h3_density_weight,cluster_size,cluster_rto_rate,burst_count_h3,burst_count_device,is_rto,is_syndicate
txn_a240d1e8bfaa,mer_ccc,ord_368406,649200,PREPAID,641eed44688db1e2,dev_72c9a9c9782f,h3_Che_5555,600001,91,8139,0.76,0,0.0513,2,0.1732,0.9337,0,0.0,0,0,0,0
txn_219c7965bab4,mer_bbb,ord_400504,569600,COD,beb5f560b6633171,dev_1afe5636a830,h3_Hyd_6374,500001,132,9520,0.84,0,0.0251,3,0.2836,0.5878,0,0.0,0,0,1,0
txn_67aa07c53ff9,mer_ccc,ord_389113,856300,COD,02b1f9a9c724afff,dev_3a30feff7634,h3_Pun_5838,411001,1,1285,0.33,1,0.5613,12,0.2682,1.1987,0,0.0,2,0,1,0
txn_4418aa8a021e,mer_ccc,ord_837394,773000,COD,a7a7a6cc410aa27f,dev_3a0ca88e0a4a,h3_Del_2090,110001,56,5577,0.83,0,0.0461,9,0.0502,1.0126,0,0.0,0,0,0,0
txn_a5cd1cf96148,mer_ccc,ord_349841,706600,COD,00011db1b6623f6c,dev_9d8a24aad5d0,h3_Del_ring_718,110085,1,1245,0.17,0,0.8212,15,0.8354,2.6564,7,0.8354,2,3,1,1
txn_162a2b809126,mer_aaa,ord_237786,174900,PREPAID,fcb2b3fa72c8898d,dev_4fbbb155e31c,h3_Del_4547,110044,42,6387,0.85,0,0.0929,3,0.0664,1.0304,0,0.0,0,0,0,0
txn_35c00d13c3c0,mer_aaa,ord_326194,787800,COD,5bebbf6d4837a454,dev_47b75def99fc,h3_Hyd_1986,500001,68,9740,0.84,0,0.0369,2,0.1482,0.8381,0,0.0,0,0,0,0
txn_4789185b3da1,mer_ddd,ord_140363,629000,COD,447fcc2fe7bc92d1,dev_f88788048d16,h3_Che_ring_124,600040,5,385,0.57,0,0.8197,14,0.8128,1.5871,11,0.8128,1,1,1,1
txn_3a0cb6a36cdb,mer_bbb,ord_877705,1706600,PREPAID,4206ad7a6a560d72,dev_80faf67d8a4b,h3_Hyd_5012,500001,570,15327,0.88,0,0.069,1,0.2244,0.8547,0,0.0,0,0,0,0
txn_1cca96f06b00,mer_ccc,ord_107695,1567700,COD,b9484efa66cbf346,dev_010c3f9b0dd2,h3_Che_2387,600100,20,2029,0.28,1,0.5257,4,0.1712,1.996,0,0.0,1,1,1,0
txn_f59b9617b413,mer_ddd,ord_576823,1485800,UPI,a33113e1637e7373,dev_01ce68b175bf,h3_Del_9503,110001,160,10484,0.8,0,0.0037,24,0.0665,1.3082,0,0.0,0,0,0,0
txn_6f3e89ee49e6,mer_aaa,ord_684791,405100,COD,4e752296af89beca,dev_2ff5bc42d352,h3_Pun_1807,411001,327,11150,0.76,0,0.0409,1,0.0969,0.609,0,0.0,0,0,0,0
txn_4639bb3b2c62,mer_ccc,ord_468537,644000,COD,99c0960a5d06d524,dev_65bd9cc7bd56,h3_Pun_ring_532,411001,2,1080,0.03,1,1.046,8,0.9557,2.8764,11,0.9557,1,2,1,1
txn_7bb681ea57e9,mer_ddd,ord_269050,2798900,UPI,64c0ce0f2fb30448,dev_81fa848902b7,h3_Che_6429,600001,173,9548,0.95,0,0.0938,13,0.2977,1.0099,0,0.0,0,0,0,0
txn_86774376227c,mer_ccc,ord_846277,1014000,COD,c6bb8f2946e00928,dev_f220b8c00780,h3_Del_5412,110085,167,9827,0.82,0,0.016,4,0.0713,1.0603,0,0.0,0,0,0,0
txn_81419c5eea5b,mer_bbb,ord_769496,497900,COD,560b61af991b9e1f,dev_147ec854b6fa,h3_Mum_8265,400050,23,1183,0.09,0,0.5631,5,0.8555,1.5415,0,0.0,0,1,1,0
txn_e46e451d0d99,mer_ccc,ord_986094,445700,COD,645d886b6151579e,dev_c9da2f0dc38d,h3_Che_3469,600100,146,11442,0.89,0,0.0067,3,0.1105,0.8124,0,0.0,0,0,0,0
txn_b87cf1291e68,mer_ddd,ord_736974,1071700,UPI,e8bb01c1b5483504,dev_5794216fc3c0,h3_Del_8365,110016,280,10489,0.64,0,0.0379,2,0.2024,0.5723,0,0.0,0,0,0,0
txn_508a7868f4bc,mer_bbb,ord_676080,748700,COD,e9810d10532a3ff3,dev_d7072972b016,h3_Che_ring_185,600001,1,1019,0.05,0,0.8651,27,0.9042,1.7162,5,0.9042,1,1,1,1
txn_ab7c68d61425,mer_ddd,ord_443961,353800,UPI,c320ab6e99b22e99,dev_34fba696f942,h3_Mum_1919,400050,138,8514,0.76,0,0.0588,2,0.021,1.3161,0,0.0,0,0,0,0
txn_ac25ff352495,mer_ddd,ord_786534,1013900,COD,5dc733cd7e1847d2,dev_5b269e1712fb,h3_Ben_ring_352,560001,1,1071,0.28,1,0.8833,15,0.8687,2.6584,11,0.8687,2,2,1,1
txn_afa99dd64db0,mer_aaa,ord_689911,432400,PREPAID,2fc21ad5edc87f3e,dev_7ce7ee45a9e4,h3_Pun_9693,411057,1041,8985,0.55,0,0.0241,12,0.2901,1.4233,0,0.0,0,0,0,0
txn_a3829504214e,mer_ccc,ord_502083,212100,UPI,8516edf4959aa16d,dev_600648394902,h3_Mum_8610,400050,193,6660,0.85,0,0.014,11,0.0158,0.5648,0,0.0,0,0,0,0
txn_8aa627ffcc88,mer_ccc,ord_924313,932800,UPI,268174e3a40ce9e4,dev_b05a65cd74ae,h3_Del_3503,110016,289,10352,0.89,0,0.0173,3,0.2581,1.2952,0,0.0,0,0,0,0
txn_47fccc20c8fa,mer_ccc,ord_488022,576100,PREPAID,f9f8a5363eeaeb0f,dev_89cdd3648879,h3_Mum_6363,400050,33,9297,0.89,0,0.0928,2,0.402,1.2373,0,0.0,0,0,0,0
txn_5e91e13e4ac9,mer_ccc,ord_255962,1677300,COD,9b14b32b620d4d60,dev_3c9f87bae454,h3_Del_3784,110001,34,7364,0.75,0,0.0766,8,0.1362,0.6543,0,0.0,0,0,0,0
txn_32f88254f870,mer_ccc,ord_536676,80300,UPI,924256230101cdd5,dev_2a669e6fbb18,h3_Mum_2285,400093,117,14358,0.78,0,0.1427,11,0.1013,0.9907,0,0.0,0,0,0,0
txn_d6125d55e466,mer_ddd,ord_543812,411800,PREPAID,9715ed22e1a02e85,dev_606ccf91b0f6,h3_Mum_6203,400070,1467,8938,0.84,0,0.0177,2,0.1752,0.5435,0,0.0,0,0,0,0
txn_f5d3a7b00444,mer_ddd,ord_942716,330300,COD,d428088597fb24a1,dev_7b9e20b326de,h3_Del_3448,110001,41,11174,0.97,0,0.0631,5,0.0187,1.391,0,0.0,0,0,0,0
txn_a791bdc27c30,mer_aaa,ord_891024,740500,UPI,aafaccbaabb24cc5,dev_18f3123cd1e1,h3_Hyd_7236,500034,79,7589,0.78,0,0.0179,4,0.1291,0.8675,0,0.0,0,0,0,0
txn_3ee249d3cf52,mer_bbb,ord_521598,199000,COD,00bdf257f10dbe6d,dev_6d1213744fc3,h3_Pun_8058,411038,34,8823,0.89,0,0.1554,3,0.1694,1.4115,0,0.0,0,0,0,0
txn_3843d3f05538,mer_ccc,ord_311562,467400,COD,40ed3d8f52c2ec19,dev_3ee02c2436b7,h3_Pun_2960,411001,43,3941,0.97,0,0.0559,3,0.2046,1.4979,0,0.0,0,0,0,0
txn_1deac3542a63,mer_bbb,ord_474545,1240400,PREPAID,8172cfb4e24e8665,dev_6852030b1577,h3_Pun_8056,411038,75,7754,0.87,0,0.055,1,0.1831,1.2217,0,0.0,0,0,0,0
txn_0ef9787a8d9e,mer_aaa,ord_650543,407500,PREPAID,f0bff49b65bc9c37,dev_cbe3fc5f2fe0,h3_Che_8576,600040,459,10624,0.87,0,0.0184,8,0.3488,1.0608,0,0.0,0,0,0,0
txn_bc28822d2e00,mer_ddd,ord_704889,901300,PREPAID,3a4664c9d541fcbb,dev_f9a39b5d333d,h3_Pun_4200,411001,45,10246,0.79,0,0.0579,9,0.0837,0.9907,0,0.0,0,0,0,0
txn_2cbe3208a652,mer_aaa,ord_651046,94500,UPI,58940e5a27fca793,dev_3d56f17fb0f4,h3_Mum_8654,400050,373,4352,0.83,0,0.0278,7,0.0923,0.6879,0,0.0,0,0,0,0
txn_b904e512492c,mer_aaa,ord_588419,1810800,UPI,df10080d98aaf15f,dev_c330ed32f60c,h3_Hyd_1279,500081,289,5508,0.83,0,0.0969,3,0.1909,0.7759,0,0.0,0,0,0,0
txn_43ac4b0b2855,mer_ddd,ord_929333,1423400,COD,1e9845e93343e052,dev_acac18d2f677,h3_Ben_ring_685,560001,13,737,0.43,0,0.8051,17,0.8098,2.1915,13,0.8098,1,3,1,1
txn_984369c67c42,mer_ddd,ord_534294,154500,COD,a890b0e33403d107,dev_d8e836f7afe3,h3_Hyd_6715,500081,375,3104,0.88,0,0.0273,4,0.2809,1.4595,0,0.0,0,0,0,0
txn_945082e7c343,mer_ddd,ord_517577,887600,COD,02413692ba4ca367,dev_874c958700e1,h3_Mum_9857,400050,15,1840,0.48,1,0.6207,5,0.2151,1.0735,0,0.0,0,1,1,0
txn_39ef8e98bc5a,mer_aaa,ord_285766,255000,COD,0ceb01b854f25953,dev_d8a263d5bf33,h3_Hyd_6698,500081,341,9886,0.82,0,0.0468,10,0.1596,0.7262,0,0.0,0,0,0,0
txn_ddc3c020390a,mer_aaa,ord_984452,173300,UPI,f8e908726f14cb3b,dev_3a2f19b7a0f8,h3_Hyd_8350,500081,83,4975,0.64,0,0.1051,3,0.103,1.0971,0,0.0,0,0,0,0
txn_1d60346bec1e,mer_ccc,ord_623470,195700,UPI,b59a428d2e0f8b64,dev_6d5b354fe5b5,h3_Ben_4358,560103,115,14744,0.8,0,0.1486,3,0.2069,1.3174,0,0.0,0,0,0,0
txn_2884b750fb79,mer_ddd,ord_677992,2348300,COD,f1a956914fd5ac8d,dev_aad03ea5a9a9,h3_Del_5199,110001,128,9907,0.68,0,0.0959,15,0.1839,0.8256,0,0.0,0,0,0,0
txn_498431263a7a,mer_bbb,ord_884922,795900,UPI,db9c0f44458415f2,dev_a83bd39e334c,h3_Del_8171,110044,36,5377,0.83,0,0.128,4,0.1494,0.9193,0,0.0,0,0,0,0
txn_53df39bdc773,mer_ccc,ord_129807,693100,UPI,d0435fe29848d511,dev_919bd8c62d44,h3_Hyd_4312,500001,383,3009,0.77,0,0.1168,5,0.0653,0.7359,0,0.0,0,0,1,0
txn_f81e755f9396,mer_ccc,ord_301238,1129800,PREPAID,4050b2d74bf39b08,dev_57458a3bc312,h3_Mum_9657,400050,47,11009,0.6,0,0.0155,10,0.2135,0.5184,0,0.0,0,0,0,0
txn_06b385c1fa93,mer_aaa,ord_722795,101800,UPI,0ba0a0f5a50d9f88,dev_9d887ebb8d79,h3_Mum_6678,400050,38,7395,0.8,0,0.0262,1,0.0203,1.0816,0,0.0,0,0,0,0
txn_09455b52604f,mer_ddd,ord_608683,852200,COD,8c93dc2f0704145e,dev_0af98e59013d,h3_Ben_ring_287,560068,6,595,0.35,1,0.8094,21,0.7649,1.9065,12,0.7649,1,1,1,1
txn_f888b6fcdcc0,mer_ccc,ord_134186,170100,UPI,57c4a7111693f2cc,dev_a391ec588e2d,h3_Mum_5089,400050,117,8340,0.42,0,0.0066,4,0.1539,1.0337,0,0.0,0,0,0,0
txn_0aed29e54a3c,mer_bbb,ord_139673,110600,PREPAID,f6acf4b37fa694db,dev_b91af6ef2976,h3_Del_6840,110085,39,5849,0.72,0,0.0528,1,0.0408,1.2537,0,0.0,0,0,0,0
txn_2a581f39d863,mer_bbb,ord_348700,1388100,UPI,abf911378ed78d9d,dev_037b85151657,h3_Ben_5304,560103,346,8276,0.84,0,0.0905,1,0.1234,1.474,0,0.0,0,0,0,0
txn_5c83d70918bb,mer_ccc,ord_183027,439900,COD,a968189a30437ca5,dev_cd28db284792,h3_Hyd_4918,500081,491,4477,0.69,0,0.1505,1,0.1707,1.4766,0,0.0,0,0,0,0
txn_5786680f7579,mer_ddd,ord_776139,1274800,COD,0e7053c8c8f04dfc,dev_169f10da672b,h3_Mum_ring_204,400093,3,785,0.08,0,0.6578,32,0.6249,2.3507,10,0.6249,2,0,1,1
txn_60fc0bb4101e,mer_aaa,ord_465159,1451700,COD,16d7714e52f4ee36,dev_d3ebc056017a,h3_Pun_ring_5,411038,1,971,0.2,1,0.8568,29,0.908,1.6318,8,0.908,3,3,1,1
txn_b384a40d0326,mer_bbb,ord_389913,722900,UPI,5439511af99b9662,dev_f093c6fcc2b0,h3_Ben_9813,560103,111,8166,0.79,0,0.1402,1,0.3197,1.2742,0,0.0,0,0,0,0
txn_09cedc070ab1,mer_aaa,ord_313650,671700,PREPAID,8d8bd39e85b45af8,dev_bc154c2b80d5,h3_Pun_5928,411057,223,5010,0.7,0,0.0144,19,0.0234,0.6784,0,0.0,0,0,0,0
txn_788c6bb145b9,mer_bbb,ord_852076,1143300,COD,5ac951f427d510a1,dev_40a2da58fe04,h3_Ben_1225,560068,253,10077,0.84,0,0.0909,2,0.1343,1.4311,0,0.0,0,0,0,0
txn_2ba0c9976ea8,mer_bbb,ord_294435,1329600,COD,a83e391254f8a468,dev_477d4c5132d5,h3_Del_7727,110001,9,2512,0.14,0,0.8331,20,0.3236,1.9982,0,0.0,0,0,1,0
txn_33669f60bed4,mer_aaa,ord_491172,62300,UPI,b1506d70d1904afc,dev_7eec256ad728,h3_Hyd_4984,500081,270,8085,0.88,0,0.0006,1,0.102,0.9835,0,0.0,0,0,0,0
txn_9ba10b7ca9b9,mer_ddd,ord_458989,702200,COD,95a5812891793555,dev_e48b77d59a71,h3_Hyd_4408,500081,149,3988,0.57,0,0.0008,5,0.3248,1.1892,0,0.0,0,0,0,0
txn_87240945ac30,mer_ccc,ord_330530,4766100,UPI,e6fe9bc23fd982f3,dev_18042548221f,h3_Mum_3434,400070,70,10342,0.84,0,0.0863,2,0.0072,0.5192,0,0.0,0,0,0,0
txn_d572d1493e7b,mer_ddd,ord_153930,1946200,COD,b4ed8dab431419df,dev_4256d144a6cb,h3_Ben_4861,560068,802,8940,0.72,0,0.0168,5,0.2658,0.9221,0,0.0,0,0,0,0
txn_073ec45d1922,mer_ccc,ord_919086,366300,COD,883328cfeff0990f,dev_17fc4ed8785c,h3_Del_6265,110085,450,7772,0.75,0,0.0735,12,0.1457,0.664,0,0.0,0,0,0,0
txn_c566690021cf,mer_ddd,ord_114805,1698500,COD,aae8a267a11d51dd,dev_a9fb3488beaf,h3_Ben_2495,560001,11,1409,0.32,1,0.6222,9,0.0915,1.9751,0,0.0,0,0,1,0
txn_00ba1c150229,mer_bbb,ord_815401,1815400,COD,2501e9d81069d488,dev_ba5808fa2f77,h3_Hyd_1868,500081,41,1109,0.46,1,0.8134,20,0.2787,1.5382,0,0.0,1,0,1,0
txn_33c3aa3e32c4,mer_ccc,ord_166205,713500,COD,5d2718b7a8193b98,dev_c2f9e3895da4,h3_Del_7918,110085,21,2423,0.51,0,0.7354,5,0.2179,1.1325,0,0.0,1,0,1,0
txn_16fd49cfe2f2,mer_aaa,ord_641016,953600,COD,10e7d2a5b611a6c7,dev_e59580aaa003,h3_Mum_ring_21,400070,7,924,0.12,1,0.8589,27,0.8146,2.5923,8,0.8146,1,0,1,1
txn_0f82d94ee0fb,mer_ccc,ord_871850,1094300,COD,df0a0ed0ebd38e0d,dev_8b63247f49c2,h3_Del_6852,110044,50,7160,0.79,0,0.0225,10,0.1387,0.9852,0,0.0,0,0,0,0
txn_188a8f9d7875,mer_aaa,ord_114459,508500,PREPAID,fb99a7d0236a5737,dev_1c31c76887b4,h3_Ben_8742,560001,253,5352,0.76,0,0.0225,3,0.094,0.5866,0,0.0,0,0,0,0
txn_d4f1b405290a,mer_aaa,ord_325815,97500,COD,f3252bf20ae668ab,dev_28e497502690,h3_Ben_4161,560068,2,1787,0.67,0,0.576,8,0.5441,1.5509,0,0.0,0,0,1,0
txn_fde65c8112f5,mer_aaa,ord_179717,464000,COD,21496ec3cd430147,dev_9ab9e178d133,h3_Mum_4785,400050,134,9833,0.96,0,0.0687,1,0.031,1.1828,0,0.0,0,0,0,0
txn_1f79999673e9,mer_ddd,ord_806647,239600,COD,23307156f625486f,dev_b11af8949477,h3_Mum_5479,400093,225,8085,0.63,0,0.0892,5,0.2047,0.7766,0,0.0,0,0,0,0
txn_70492738731f,mer_ccc,ord_479589,577700,COD,9eb124f685bf6878,dev_2a9b6a6a18f2,h3_Che_ring_150,600040,6,908,0.24,1,0.8312,8,0.6847,2.8231,7,0.6847,3,0,1,1
txn_7718bcc1ca7f,mer_aaa,ord_443175,308500,UPI,3109c0f291fc0892,dev_bd02e3320130,h3_Che_3342,600100,274,4482,0.67,0,0.0413,3,0.1413,0.9636,0,0.0,0,0,0,0
txn_cb3d196d4a80,mer_ddd,ord_881319,2830900,PREPAID,49df63a34733f69b,dev_e821cf0d8ee2,h3_Pun_8623,411057,56,7591,0.82,0,0.0331,9,0.1195,1.4206,0,0.0,0,0,0,0
txn_b135c261b790,mer_ddd,ord_440585,688600,PREPAID,adc5b999a14eb984,dev_40edfd7d5c4b,h3_Del_3059,110085,86,7316,0.93,0,0.0163,3,0.0592,1.3191,0,0.0,0,0,0,0
txn_1a9f72f83ea5,mer_bbb,ord_878034,1111300,PREPAID,ad39b75bc4ea802f,dev_b3089c97fcab,h3_Mum_1996,400070,211,10356,0.69,0,0.1393,1,0.133,1.3889,0,0.0,0,0,0,0
txn_553b120c68be,mer_ccc,ord_638667,1943800,COD,9cfda498d734775f,dev_f0949fd4f252,h3_Mum_ring_704,400070,4,432,0.3,1,0.951,5,0.8946,1.5056,7,0.8946,1,1,1,1
txn_8a79c0915aec,mer_aaa,ord_532865,500300,COD,bc7e90679d43552c,dev_d43a175f7278,h3_Mum_8411,400001,56,5536,0.76,0,0.0073,9,0.2848,1.0745,0,0.0,0,0,0,0
txn_0d95976914cd,mer_ccc,ord_646310,410300,COD,39c1d04394361f6f,dev_1bd008b31e7b,h3_Ben_7562,560034,6,1573,0.24,1,0.2641,3,0.4181,1.1908,0,0.0,1,1,1,0
txn_8623e1345c39,mer_bbb,ord_839653,293700,COD,2cbd743dd22cb111,dev_b1beaae0c584,h3_Ben_6792,560001,241,5399,0.67,0,0.0012,2,0.0904,1.4747,0,0.0,1,0,0,0
txn_ee82a49f157a,mer_bbb,ord_825382,1955500,UPI,0d531ea0e22c3193,dev_a9ab160fb5ba,h3_Mum_4520,400070,304,8383,0.63,0,0.1028,8,0.1556,0.9297,0,0.0,0,0,0,0
txn_3969b8707215,mer_bbb,ord_110114,1358600,PREPAID,cc0cec5d5960ee37,dev_51daf9fcd189,h3_Che_2891,600001,200,7883,0.95,0,0.0301,5,0.2375,1.4738,0,0.0,0,0,0,0
txn_fe4f4a4851ca,mer_ccc,ord_468062,245800,COD,76b15ad3053306c8,dev_42a71979b6e8,h3_Hyd_1964,500081,466,13282,0.92,0,0.0263,6,0.0819,1.2457,0,0.0,0,0,0,0
txn_f0e7f111f380,mer_bbb,ord_886428,590300,COD,9a6a1eb49d302020,dev_42a613014cca,h3_Hyd_5233,500034,104,8220,0.85,0,0.021,4,0.0207,1.3356,0,0.0,0,0,0,0
txn_877b62459f2b,mer_ddd,ord_800759,532800,COD,eef27933516cb83b,dev_fa07736c73aa,h3_Ben_4867,560103,26,1108,0.1,0,0.6541,14,0.5144,1.4776,0,0.0,1,0,1,0
txn_646e044b8d92,mer_aaa,ord_251069,142000,COD,8651e82919ba3351,dev_377a7f8f36a1,h3_Hyd_5421,500001,71,7929,0.88,0,0.0022,7,0.1363,0.9287,0,0.0,0,0,0,0
txn_28551eaa053d,mer_ccc,ord_107667,644700,COD,d460c1e423951a7f,dev_d9a5f5e65ba9,h3_Ben_ring_498,560068,2,1194,0.11,1,0.7076,31,0.6946,1.7646,14,0.6946,2,2,1,1
txn_7a75c84c0285,mer_bbb,ord_722801,380000,COD,285d908c58e60f5b,dev_1e99bad8b2e7,h3_Che_6969,600100,275,4644,0.75,0,0.0817,4,0.3898,0.8427,0,0.0,0,0,0,0
txn_d66a15f3a451,mer_ccc,ord_932064,2432500,COD,ca114560006ac264,dev_101a78fb3101,h3_Mum_6262,400070,467,14415,0.82,0,0.0905,2,0.0613,1.4056,0,0.0,0,0,0,0
txn_08615d4e06f9,mer_aaa,ord_496210,1155500,COD,1a8349b7429f27f7,dev_71cc3c02549a,h3_Del_6019,110001,3,2082,0.34,0,0.5077,44,0.236,0.8083,0,0.0,1,0,1,0
txn_55dedd4f2ed2,mer_ccc,ord_822444,110600,PREPAID,af39a564f2071c2a,dev_a3fd5b13b75a,h3_Ben_4446,560034,69,11807,0.5,0,0.028,7,0.2299,0.8818,0,0.0,0,0,0,0
txn_a98ce9286789,mer_aaa,ord_597157,2104100,COD,3716b1000f2c8099,dev_491e9c784311,h3_Che_ring_182,600001,1,484,0.1,0,0.8599,6,0.8022,2.2973,11,0.8022,2,1,1,1
txn_274ba52fee29,mer_ccc,ord_533836,639700,PREPAID,dc05e34df58ff25c,dev_7155a3929ea6,h3_Che_2178,600040,107,9743,0.9,0,0.1056,13,0.2263,1.4741,0,0.0,0,0,0,0
txn_6dbb9472eea3,mer_ddd,ord_427376,864500,COD,b0fd7467d05e4500,dev_6184172d7fc7,h3_Che_7317,600001,128,4479,0.98,0,0.0288,7,0.1582,1.3118,0,0.0,0,0,0,0
txn_29a780809885,mer_bbb,ord_977671,1590200,UPI,7764169723f8ff5d,dev_1dde0d7bee7d,h3_Ben_6006,560034,164,9073,0.82,0,0.0532,4,0.1886,0.9241,0,0.0,0,0,0,0
txn_616803de39a7,mer_ddd,ord_182688,617100,COD,e4c57e46f0d46faa,dev_d667d1db236b,h3_Che_7944,600040,203,9533,0.76,0,0.0068,6,0.0393,1.3174,0,0.0,0,0,0,0
txn_000554e2503a,mer_aaa,ord_399934,2439300,COD,224868003de5081a,dev_0fd53e04c732,h3_Che_7733,600100,547,4494,0.64,0,0.0448,6,0.0979,0.8073,0,0.0,0,0,0,0
txn_101b08d07150,mer_bbb,ord_438784,440700,COD,3e13d12e6b19a56f,dev_d91e9e491512,h3_Pun_5870,411057,257,9289,0.81,0,0.1079,5,0.4526,1.012,0,0.0,0,0,0,0
txn_910231f6f8e6,mer_ddd,ord_494455,269600,UPI,a0088cb46cb8e542,dev_e6d5e9544289,h3_Del_9130,110044,430,7306,0.95,0,0.0338,10,0.1861,0.6628,0,0.0,0,0,0,0
txn_1ad8eed7e596,mer_aaa,ord_330228,952200,UPI,a99deb16eb8ef901,dev_9976c605c6f0,h3_Del_7703,110085,70,8619,0.85,0,0.019,5,0.0495,1.1845,0,0.0,0,0,0,0
txn_b471c8fd6c74,mer_ccc,ord_631838,1379300,COD,fb92f242bbd28d20,dev_9243b5916f19,h3_Pun_ring_311,411038,24,927,0.15,0,0.8473,15,0.8483,1.8953,10,0.8483,3,2,1,1
txn_a6f33fccb937,mer_aaa,ord_685387,813000,COD,cfd9eecb15e4c970,dev_828bcc5a8742,h3_Che_3067,600100,78,11316,0.94,0,0.0357,1,0.0286,1.4388,0,0.0,0,0,0,0
txn_8d3591755a15,mer_aaa,ord_423151,3250000,PREPAID,7a36c5825cab85c4,dev_27a5f9fba9de,h3_Del_4961,110085,52,13154,0.85,0,0.0315,18,0.0594,0.731,0,0.0,0,0,0,0
txn_4de9ea683d38,mer_aaa,ord_341920,2263400,UPI,986236093569e9da,dev_61eb350abb44,h3_Pun_4772,411001,157,2394,0.92,0,0.0691,12,0.3873,1.4474,0,0.0,0,0,0,0
txn_83d8ca0abf3a,mer_ccc,ord_527376,321900,PREPAID,c7f5c9c4fcd997c7,dev_ed4f1c63dded,h3_Hyd_8430,500001,60,5873,0.93,0,0.0648,6,0.1551,1.4162,0,0.0,1,0,0,0
txn_52c9a50b1fda,mer_bbb,ord_253484,6155900,COD,65fb281fc23e4d0f,dev_c553b4937d41,h3_Mum_7810,400001,4,504,0.12,0,0.7128,7,0.5459,1.3448,0,0.0,0,0,1,0
txn_013a7c108d54,mer_ccc,ord_891940,1371700,COD,22d665f8a757cbc4,dev_2de25ed1689e,h3_Mum_1963,400093,902,10078,0.85,0,0.1193,3,0.5295,0.9474,0,0.0,1,0,0,0
txn_1c3fbc5e8b19,mer_bbb,ord_867982,432600,PREPAID,b09b8c57d2eebdca,dev_32fdc563fdf0,h3_Pun_7940,411038,35,7016,0.89,0,0.0104,6,0.0909,0.9112,0,0.0,0,0,0,0
txn_631d8c688aca,mer_bbb,ord_904375,262200,COD,35e2991c264295a1,dev_aec2ce4a64ec,h3_Che_3053,600001,187,3079,0.91,0,0.0258,3,0.1055,0.7081,0,0.0,0,0,0,0
txn_eb9c569fe926,mer_ddd,ord_909705,79900,PREPAID,37658347fe4beec4,dev_6d08648f2b21,h3_Mum_2733,400070,109,2059,0.98,0,0.0476,4,0.266,0.5964,0,0.0,0,0,0,0
txn_85c0d9743ed0,mer_aaa,ord_636388,2253800,UPI,f725b6da4445760c,dev_53ffdfddf3b9,h3_Hyd_6679,500034,72,3222,0.75,0,0.0508,3,0.2066,0.6442,0,0.0,0,0,0,0
txn_0779eca93740,mer_aaa,ord_488789,895400,PREPAID,ee1ad2fd5665053f,dev_6f3f569de909,h3_Del_5167,110001,224,11912,0.66,0,0.0631,16,0.0826,0.8406,0,0.0,0,0,0,0
txn_70adabc02840,mer_aaa,ord_867180,415700,PREPAID,a2c6429d12088707,dev_083ed3754289,h3_Del_3284,110001,100,6208,0.9,0,0.0142,5,0.1435,1.3006,0,0.0,0,0,0,0
txn_46540de53e64,mer_bbb,ord_830802,428000,UPI,172a6f5b4c0b1518,dev_1409859740cf,h3_Ben_9483,560103,278,6308,0.74,0,0.0029,4,0.0456,1.2177,0,0.0,0,0,0,0
txn_1a03364c323e,mer_ddd,ord_994473,426400,COD,994928ee8e8bf255,dev_d940ab6173fb,h3_Mum_2795,400050,361,8247,0.9,0,0.0296,3,0.0743,0.761,0,0.0,0,0,0,0
txn_9cb8b1000c6a,mer_ccc,ord_671322,3463300,COD,aae402101f999279,dev_cbc2ddbb1d1f,h3_Ben_ring_569,560068,3,1000,0.14,0,0.7583,9,0.8898,2.696,7,0.8898,3,2,1,1
txn_fc7406961303,mer_aaa,ord_322687,2931300,COD,3e0e6e1d6ee708c7,dev_7eafe7cb05fa,h3_Hyd_ring_575,500001,1,606,0.21,1,0.6926,8,0.6328,2.4466,7,0.6328,2,2,1,1
txn_18aca8b26a99,mer_aaa,ord_389129,2471700,UPI,9a7e1d80a4bb3034,dev_2d2e477d95ef,h3_Hyd_7062,500001,216,11414,0.79,0,0.1064,17,0.0542,0.6451,0,0.0,0,0,0,0
txn_95351145551f,mer_bbb,ord_806416,245600,COD,318fb6428a9af7c0,dev_999fd89ac552,h3_Del_2084,110016,3,1902,0.09,0,0.4841,3,0.3476,1.0107,0,0.0,0,0,1,0
txn_b6903d6fc76d,mer_bbb,ord_939408,439800,COD,d9ab51f1e09edbec,dev_e027e86c8889,h3_Del_4141,110044,33,6928,0.97,0,0.0522,12,0.1553,0.9834,0,0.0,0,0,0,0
txn_a6f3cb2861f1,mer_ccc,ord_226402,665600,UPI,7cf2d029dbeeba99,dev_e7f3b1a317c1,h3_Pun_8107,411038,90,10688,0.64,0,0.0349,2,0.1961,0.6905,0,0.0,0,0,0,0
txn_5cd89f1fafdc,mer_aaa,ord_569412,1405200,COD,6f64de2d028c82e7,dev_f0ace0d3cd7b,h3_Pun_5526,411057,21,1991,0.51,0,0.7633,8,0.3713,1.3137,0,0.0,0,0,1,0
